local_path,obs_key,size,status,message
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\81d243bd2c585b0f4821__mypyc.cp313-win_amd64.pyd,test_0312/.venv/Lib/site-packages/81d243bd2c585b0f4821__mypyc.cp313-win_amd64.pyd,209920,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\mdurl-0.1.2.dist-info\METADATA,test_0312/.venv/Lib/site-packages/mdurl-0.1.2.dist-info/METADATA,1638,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\markdown_it\_compat.py,test_0312/.venv/Lib/site-packages/markdown_it/_compat.py,35,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\mdurl-0.1.2.dist-info\LICENSE,test_0312/.venv/Lib/site-packages/mdurl-0.1.2.dist-info/LICENSE,2338,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\markdown_it_py-4.0.0.dist-info\INSTALLER,test_0312/.venv/Lib/site-packages/markdown_it_py-4.0.0.dist-info/INSTALLER,4,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\obs\bulktasks.py,test_0312/.venv/Lib/site-packages/obs/bulktasks.py,6476,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\obs\progress.py,test_0312/.venv/Lib/site-packages/obs/progress.py,2522,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\obs\loadtoken.py,test_0312/.venv/Lib/site-packages/obs/loadtoken.py,14952,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\obs\posix_transfer.py,test_0312/.venv/Lib/site-packages/obs/posix_transfer.py,3790,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\mdurl-0.1.2.dist-info\RECORD,test_0312/.venv/Lib/site-packages/mdurl-0.1.2.dist-info/RECORD,1152,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\markdown_it_py-4.0.0.dist-info\RECORD,test_0312/.venv/Lib/site-packages/markdown_it_py-4.0.0.dist-info/RECORD,10852,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\obs\transfer.py,test_0312/.venv/Lib/site-packages/obs/transfer.py,39054,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\obs\crypto_client.py,test_0312/.venv/Lib/site-packages/obs/crypto_client.py,17377,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\markdown_it_py-4.0.0.dist-info\METADATA,test_0312/.venv/Lib/site-packages/markdown_it_py-4.0.0.dist-info/METADATA,7288,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\obs\cache.py,test_0312/.venv/Lib/site-packages/obs/cache.py,1347,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\obs\workflow.py,test_0312/.venv/Lib/site-packages/obs/workflow.py,15557,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\mdurl\_decode.py,test_0312/.venv/Lib/site-packages/mdurl/_decode.py,3004,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\obs\auth.py,test_0312/.venv/Lib/site-packages/obs/auth.py,11070,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\mdurl-0.1.2.dist-info\WHEEL,test_0312/.venv/Lib/site-packages/mdurl-0.1.2.dist-info/WHEEL,81,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip-25.1.1.dist-info\INSTALLER,test_0312/.venv/Lib/site-packages/pip-25.1.1.dist-info/INSTALLER,5,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\obs\obs_cipher_suite.py,test_0312/.venv/Lib/site-packages/obs/obs_cipher_suite.py,16842,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\obs\client.py,test_0312/.venv/Lib/site-packages/obs/client.py,140178,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip-25.1.1.dist-info\entry_points.txt,test_0312/.venv/Lib/site-packages/pip-25.1.1.dist-info/entry_points.txt,87,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\__main__.py,test_0312/.venv/Lib/site-packages/pip/__main__.py,854,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\obs\__init__.py,test_0312/.venv/Lib/site-packages/obs/__init__.py,3534,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pycryptodome-3.23.0.dist-info\INSTALLER,test_0312/.venv/Lib/site-packages/pycryptodome-3.23.0.dist-info/INSTALLER,4,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip-25.1.1.dist-info\METADATA,test_0312/.venv/Lib/site-packages/pip-25.1.1.dist-info/METADATA,3649,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pycryptodome-3.23.0.dist-info\AUTHORS.rst,test_0312/.venv/Lib/site-packages/pycryptodome-3.23.0.dist-info/AUTHORS.rst,815,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pycparser\__init__.py,test_0312/.venv/Lib/site-packages/pycparser/__init__.py,2829,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pycparser-3.0.dist-info\RECORD,test_0312/.venv/Lib/site-packages/pycparser-3.0.dist-info/RECORD,1484,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip-25.1.1.dist-info\WHEEL,test_0312/.venv/Lib/site-packages/pip-25.1.1.dist-info/WHEEL,91,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\obs\http2.py,test_0312/.venv/Lib/site-packages/obs/http2.py,5912,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pycparser\c_generator.py,test_0312/.venv/Lib/site-packages/pycparser/c_generator.py,20661,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pycryptodome-3.23.0.dist-info\LICENSE.rst,test_0312/.venv/Lib/site-packages/pycryptodome-3.23.0.dist-info/LICENSE.rst,2987,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\obs\ilog.py,test_0312/.venv/Lib/site-packages/obs/ilog.py,5780,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\obs\scheduler.py,test_0312/.venv/Lib/site-packages/obs/scheduler.py,3873,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\__init__.py,test_0312/.venv/Lib/site-packages/pip/__init__.py,357,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\obs\crc64mod.py,test_0312/.venv/Lib/site-packages/obs/crc64mod.py,3387,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pycryptodome-3.23.0.dist-info\METADATA,test_0312/.venv/Lib/site-packages/pycryptodome-3.23.0.dist-info/METADATA,3454,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\filter.py,test_0312/.venv/Lib/site-packages/pygments/filter.py,1910,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\idna-3.11.dist-info\RECORD,test_0312/.venv/Lib/site-packages/idna-3.11.dist-info/RECORD,1392,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pycparser-3.0.dist-info\WHEEL,test_0312/.venv/Lib/site-packages/pycparser-3.0.dist-info/WHEEL,92,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\py.typed,test_0312/.venv/Lib/site-packages/pip/py.typed,286,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pycryptodome-3.23.0.dist-info\top_level.txt,test_0312/.venv/Lib/site-packages/pycryptodome-3.23.0.dist-info/top_level.txt,7,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\modeline.py,test_0312/.venv/Lib/site-packages/pygments/modeline.py,1005,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\idna\uts46data.py,test_0312/.venv/Lib/site-packages/idna/uts46data.py,243725,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pycparser\c_lexer.py,test_0312/.venv/Lib/site-packages/pycparser/c_lexer.py,25155,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\style.py,test_0312/.venv/Lib/site-packages/pygments/style.py,6408,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\obs\util.py,test_0312/.venv/Lib/site-packages/obs/util.py,17235,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip-25.1.1.dist-info\RECORD,test_0312/.venv/Lib/site-packages/pip-25.1.1.dist-info/RECORD,62069,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\obs\model.py,test_0312/.venv/Lib/site-packages/obs/model.py,69849,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pycparser\_c_ast.cfg,test_0312/.venv/Lib/site-packages/pycparser/_c_ast.cfg,4255,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\lexer.py,test_0312/.venv/Lib/site-packages/pygments/lexer.py,35109,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\scanner.py,test_0312/.venv/Lib/site-packages/pygments/scanner.py,3092,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pycparser\c_ast.py,test_0312/.venv/Lib/site-packages/pycparser/c_ast.py,32954,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\plugin.py,test_0312/.venv/Lib/site-packages/pygments/plugin.py,1891,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\obs\const.py,test_0312/.venv/Lib/site-packages/obs/const.py,10145,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\regexopt.py,test_0312/.venv/Lib/site-packages/pygments/regexopt.py,3072,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\__init__.py,test_0312/.venv/Lib/site-packages/pygments/__init__.py,2959,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\util.py,test_0312/.venv/Lib/site-packages/pygments/util.py,10031,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\__main__.py,test_0312/.venv/Lib/site-packages/pygments/__main__.py,348,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\__pip-runner__.py,test_0312/.venv/Lib/site-packages/pip/__pip-runner__.py,1450,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pycparser\c_parser.py,test_0312/.venv/Lib/site-packages/pycparser/c_parser.py,89798,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pycparser\ast_transforms.py,test_0312/.venv/Lib/site-packages/pycparser/ast_transforms.py,5899,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pycryptodome-3.23.0.dist-info\RECORD,test_0312/.venv/Lib/site-packages/pycryptodome-3.23.0.dist-info/RECORD,42513,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pycparser-3.0.dist-info\METADATA,test_0312/.venv/Lib/site-packages/pycparser-3.0.dist-info/METADATA,8229,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\obs\searchmethod.py,test_0312/.venv/Lib/site-packages/obs/searchmethod.py,1647,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip-25.1.1.dist-info\top_level.txt,test_0312/.venv/Lib/site-packages/pip-25.1.1.dist-info/top_level.txt,4,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments-2.19.2.dist-info\entry_points.txt,test_0312/.venv/Lib/site-packages/pygments-2.19.2.dist-info/entry_points.txt,53,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\console.py,test_0312/.venv/Lib/site-packages/pygments/console.py,1718,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pycparser\_ast_gen.py,test_0312/.venv/Lib/site-packages/pycparser/_ast_gen.py,11292,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\token.py,test_0312/.venv/Lib/site-packages/pygments/token.py,6226,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\formatter.py,test_0312/.venv/Lib/site-packages/pygments/formatter.py,4366,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\obs\convertor.py,test_0312/.venv/Lib/site-packages/obs/convertor.py,126453,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments-2.19.2.dist-info\METADATA,test_0312/.venv/Lib/site-packages/pygments-2.19.2.dist-info/METADATA,2512,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests\api.py,test_0312/.venv/Lib/site-packages/requests/api.py,6449,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pycparser-3.0.dist-info\INSTALLER,test_0312/.venv/Lib/site-packages/pycparser-3.0.dist-info/INSTALLER,4,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pycryptodome-3.23.0.dist-info\WHEEL,test_0312/.venv/Lib/site-packages/pycryptodome-3.23.0.dist-info/WHEEL,100,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments-2.19.2.dist-info\INSTALLER,test_0312/.venv/Lib/site-packages/pygments-2.19.2.dist-info/INSTALLER,4,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests\compat.py,test_0312/.venv/Lib/site-packages/requests/compat.py,2142,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests\help.py,test_0312/.venv/Lib/site-packages/requests/help.py,3875,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments-2.19.2.dist-info\WHEEL,test_0312/.venv/Lib/site-packages/pygments-2.19.2.dist-info/WHEEL,87,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\unistring.py,test_0312/.venv/Lib/site-packages/pygments/unistring.py,63208,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments-2.19.2.dist-info\RECORD,test_0312/.venv/Lib/site-packages/pygments-2.19.2.dist-info/RECORD,47436,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests\packages.py,test_0312/.venv/Lib/site-packages/requests/packages.py,904,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests\cookies.py,test_0312/.venv/Lib/site-packages/requests/cookies.py,18590,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests\adapters.py,test_0312/.venv/Lib/site-packages/requests/adapters.py,26285,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests\exceptions.py,test_0312/.venv/Lib/site-packages/requests/exceptions.py,4260,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests\_internal_utils.py,test_0312/.venv/Lib/site-packages/requests/_internal_utils.py,1495,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests-2.32.5.dist-info\RECORD,test_0312/.venv/Lib/site-packages/requests-2.32.5.dist-info/RECORD,2770,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests\__version__.py,test_0312/.venv/Lib/site-packages/requests/__version__.py,435,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests\__init__.py,test_0312/.venv/Lib/site-packages/requests/__init__.py,5072,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests\utils.py,test_0312/.venv/Lib/site-packages/requests/utils.py,33213,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests\status_codes.py,test_0312/.venv/Lib/site-packages/requests/status_codes.py,4322,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests-2.32.5.dist-info\WHEEL,test_0312/.venv/Lib/site-packages/requests-2.32.5.dist-info/WHEEL,91,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\cmdline.py,test_0312/.venv/Lib/site-packages/pygments/cmdline.py,23536,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests\sessions.py,test_0312/.venv/Lib/site-packages/requests/sessions.py,30503,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pycparser-3.0.dist-info\top_level.txt,test_0312/.venv/Lib/site-packages/pycparser-3.0.dist-info/top_level.txt,10,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests-2.32.5.dist-info\top_level.txt,test_0312/.venv/Lib/site-packages/requests-2.32.5.dist-info/top_level.txt,9,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests\structures.py,test_0312/.venv/Lib/site-packages/requests/structures.py,2912,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests\hooks.py,test_0312/.venv/Lib/site-packages/requests/hooks.py,733,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\ansi.py,test_0312/.venv/Lib/site-packages/rich/ansi.py,6921,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests\certs.py,test_0312/.venv/Lib/site-packages/requests/certs.py,429,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests-2.32.5.dist-info\METADATA,test_0312/.venv/Lib/site-packages/requests-2.32.5.dist-info/METADATA,4945,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests\auth.py,test_0312/.venv/Lib/site-packages/requests/auth.py,10186,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\bar.py,test_0312/.venv/Lib/site-packages/rich/bar.py,3263,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\abc.py,test_0312/.venv/Lib/site-packages/rich/abc.py,878,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\cells.py,test_0312/.venv/Lib/site-packages/rich/cells.py,12335,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests-2.32.5.dist-info\INSTALLER,test_0312/.venv/Lib/site-packages/requests-2.32.5.dist-info/INSTALLER,4,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\align.py,test_0312/.venv/Lib/site-packages/rich/align.py,10726,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\color_triplet.py,test_0312/.venv/Lib/site-packages/rich/color_triplet.py,1054,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\columns.py,test_0312/.venv/Lib/site-packages/rich/columns.py,7131,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\color.py,test_0312/.venv/Lib/site-packages/rich/color.py,18211,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\box.py,test_0312/.venv/Lib/site-packages/rich/box.py,10650,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\errors.py,test_0312/.venv/Lib/site-packages/rich/errors.py,642,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\constrain.py,test_0312/.venv/Lib/site-packages/rich/constrain.py,1288,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\default_styles.py,test_0312/.venv/Lib/site-packages/rich/default_styles.py,8340,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\emoji.py,test_0312/.venv/Lib/site-packages/rich/emoji.py,2343,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\highlighter.py,test_0312/.venv/Lib/site-packages/rich/highlighter.py,9729,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\filesize.py,test_0312/.venv/Lib/site-packages/rich/filesize.py,2484,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\jupyter.py,test_0312/.venv/Lib/site-packages/rich/jupyter.py,3228,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\file_proxy.py,test_0312/.venv/Lib/site-packages/rich/file_proxy.py,1683,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\diagnose.py,test_0312/.venv/Lib/site-packages/rich/diagnose.py,977,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\json.py,test_0312/.venv/Lib/site-packages/rich/json.py,5019,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\control.py,test_0312/.venv/Lib/site-packages/rich/control.py,6475,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\logging.py,test_0312/.venv/Lib/site-packages/rich/logging.py,12456,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\layout.py,test_0312/.venv/Lib/site-packages/rich/layout.py,13944,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\requests\models.py,test_0312/.venv/Lib/site-packages/requests/models.py,35510,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\sphinxext.py,test_0312/.venv/Lib/site-packages/pygments/sphinxext.py,7898,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\padding.py,test_0312/.venv/Lib/site-packages/rich/padding.py,4896,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\console.py,test_0312/.venv/Lib/site-packages/rich/console.py,101009,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\markup.py,test_0312/.venv/Lib/site-packages/rich/markup.py,8427,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\pager.py,test_0312/.venv/Lib/site-packages/rich/pager.py,828,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\live_render.py,test_0312/.venv/Lib/site-packages/rich/live_render.py,3803,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\live.py,test_0312/.venv/Lib/site-packages/rich/live.py,15317,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\markdown.py,test_0312/.venv/Lib/site-packages/rich/markdown.py,26177,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\py.typed,test_0312/.venv/Lib/site-packages/rich/py.typed,0,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\prompt.py,test_0312/.venv/Lib/site-packages/rich/prompt.py,12448,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\rich\palette.py,test_0312/.venv/Lib/site-packages/rich/palette.py,3288,SUCCESS,
